Region,Farm,Codfrm,Date,Latitude,Longitude,Elevation,Collector,Order,Family,Tribe,Genus,Species,Codsp,Common name,Abundance,Report
Turrialba,Víctor Salmerón,VICSAL,NA,9.83833,-83.59391,727,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,NA
Turrialba,Víctor Salmerón,VICSAL,NA,9.83833,-83.59391,727,NA,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",5,NA
Turrialba,Víctor Salmerón,VICSAL,NA,9.83833,-83.59391,727,NA,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,NA
Turrialba,Víctor Salmerón,VICSAL,NA,9.83833,-83.59391,727,NA,Hymenoptera,Apidae,Meliponini,Trigona,ferricauda,TRIFER,Unknown,2,NA
Turrialba,Víctor Salmerón,VICSAL,NA,9.83833,-83.59391,727,NA,Hymenoptera,Apidae,Meliponini,Trigona,fuscipennis,TRIFUS,"Atarrá, enredapelos",1,NA
Turrialba,Víctor Salmerón,VICSAL,NA,9.83833,-83.59391,727,NA,Hymenoptera,Apidae,Meliponini,Trigonisca,pipioli,TRIPIP,Chupa ojos,1,NA
Valle Central,Adrián Hernández,ADRHER,2021-04-06T00:00:00Z,10.04465,-84.1122833,1447,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",9,4
Valle Central,Adrián Hernández,ADRHER,2021-04-06T00:00:00Z,10.04465,-84.1122833,1447,R. Montoya,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,1,4
Valle Central,Adrián Hernández,ADRHER,2021-04-06T00:00:00Z,10.04465,-84.1122833,1447,R. Montoya,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,4
Valle Central,Adrián Hernández,ADRHER,2021-04-06T00:00:00Z,10.04465,-84.1122833,1447,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",9,4
Valle Central,Adrián Hernández,ADRHER,2021-04-06T00:00:00Z,10.04465,-84.1122833,1447,R. Montoya,Hymenoptera,Apidae,Xylocopini,Xylocopa,Unknown,XYLSPP,"Chiquizá, carpintera",1,4
Valle Central,Carlos Rojas,CARROJ,2021-04-19T00:00:00Z,9.98902833,-84.049625,1205,R. Montoya,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",1,5
Valle Central,Carlos Rojas,CARROJ,2021-04-19T00:00:00Z,9.98902833,-84.049625,1205,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",9,5
Valle Central,Carlos Rojas,CARROJ,2021-04-19T00:00:00Z,9.98902833,-84.049625,1205,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",12,5
Valle Central,Carlos Rojas,CARROJ,2021-04-19T00:00:00Z,9.98902833,-84.049625,1205,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",34,5
Valle Central,Carlos Sánchez 1,CARSA1,2021-04-22T00:00:00Z,10.00064,-84.035503,1274,M.Jimenez,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,2,5
Valle Central,Carlos Sánchez 2,CARSA2,2021-04-22T00:00:00Z,10.01009167,-84.06791167,1283,M.Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",1,5
Valle Central,Carlos Sánchez 2,CARSA2,2021-04-22T00:00:00Z,10.01009167,-84.06791167,1283,M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,5
Valle Central,Diego Madriz,DIEMAD,2021-04-06T00:00:00Z,10.03383667,-84.127221,1238,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",7,4
Valle Central,Diego Madriz,DIEMAD,2021-04-06T00:00:00Z,10.03383667,-84.127221,1238,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",5,4
Valle Central,Diego Madriz,DIEMAD,2021-04-06T00:00:00Z,10.03383667,-84.127221,1238,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",21,4
Valle Central,Diego Madriz,DIEMAD,2021-04-06T00:00:00Z,10.03383667,-84.127221,1238,R. Montoya,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,1,4
Valle Central,Esquivel Volio 1,ESQVO1,2021-04-07T00:00:00Z,10.071048,-84.129038,1532,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",16,4
Valle Central,Esquivel Volio 1,ESQVO1,2021-04-07T00:00:00Z,10.071048,-84.129038,1532,R. Montoya,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,2,4
Valle Central,Esquivel Volio 1,ESQVO1,2021-04-07T00:00:00Z,10.071048,-84.129038,1532,R. Montoya,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",1,4
Valle Central,Esquivel Volio 1,ESQVO1,2021-04-07T00:00:00Z,10.071048,-84.129038,1532,R. Montoya,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,4
Valle Central,Esquivel Volio 1,ESQVO1,2021-04-07T00:00:00Z,10.071048,-84.129038,1532,M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,4
Valle Central,Esquivel Volio 1,ESQVO1,2021-04-07T00:00:00Z,10.071048,-84.129038,1532,R. Montoya,Hymenoptera,Unknown,Unknown,Unknown,Unknown,HYMSPP,Unknown,1,4
Valle Central,Esquivel Volio 2,ESQVO2,2021-04-07T00:00:00Z,10.07718,-84.1281867,1614,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",8,4
Valle Central,Esquivel Volio 2,ESQVO2,2021-04-07T00:00:00Z,10.07718,-84.1281867,1614,M.Jimenez,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,4
Valle Central,Esquivel Volio 2,ESQVO2,2021-04-07T00:00:00Z,10.07718,-84.1281867,1614,M.Jimenez,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,4
Valle Central,Esquivel Volio 2,ESQVO2,2021-04-07T00:00:00Z,10.07718,-84.1281867,1614,M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,4
Valle Central,Esquivel Volio 3,ESQVO3,2021-04-07T00:00:00Z,10.07595833,-84.13362167,1613,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",12,4
Valle Central,Esquivel Volio 3,ESQVO3,2021-04-07T00:00:00Z,10.07595833,-84.13362167,1613,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",7,4
Valle Central,Esquivel Volio 3,ESQVO3,2021-04-07T00:00:00Z,10.07595833,-84.13362167,1613,R. Montoya,Hymenoptera,Apidae,Xylocopini,Xylocopa,Unknown,XYLSPP,"Chiquizá, carpintera",1,4
Valle Central,Guararí  2,GUARA2,2021-04-21T00:00:00Z,10.082475,-84.158315,1485,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",21,5
Valle Central,Guararí  2,GUARA2,2021-04-21T00:00:00Z,10.082475,-84.158315,1485,R. Montoya,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,1,5
Valle Central,Guararí  2,GUARA2,2021-04-21T00:00:00Z,10.082475,-84.158315,1485,M.Jimenez,Hymenoptera,Apidae,Meliponini,Lestrimelitta,danuncia,LESDAN,"Limoncillo, jicote limón",1,5
Valle Central,Guararí 1,GUARA1,2021-04-21T00:00:00Z,10.0874216,-84.1532683,1534,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",20,5
Valle Central,Guararí 1,GUARA1,2021-04-21T00:00:00Z,10.0874216,-84.1532683,1534,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,3,5
Valle Central,Guararí 1,GUARA1,2021-04-21T00:00:00Z,10.0874216,-84.1532683,1534,M.Jimenez,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,5
Valle Central,Guararí 1,GUARA1,2021-04-21T00:00:00Z,10.0874216,-84.1532683,1534,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,5
Valle Central,Icafé Barva,ICABAR,2021-04-19T00:00:00Z,10.03478,-84.1352366,1184,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",5,5
Valle Central,Icafé Barva,ICABAR,2021-04-19T00:00:00Z,10.03478,-84.1352366,1184,M.Jimenez,Hymenoptera,Apidae,Bombini,Bombus,ephippiatus,BOMEPH,Chiquizá,1,5
Valle Central,Icafé Barva,ICABAR,2021-04-19T00:00:00Z,10.03478,-84.1352366,1184,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,5
Valle Central,Icafé Barva,ICABAR,2021-04-19T00:00:00Z,10.03478,-84.1352366,1184,R. Montoya,Hymenoptera,Apidae,Xylocopini,Xylocopa,Unknown,XYLSPP,"Chiquizá, carpintera",1,5
Valle Central,La Hilda 1,HILDA1,2021-04-20T00:00:00Z,10.0863183,-84.2363267,1168,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",19,5
Valle Central,La Hilda 1,HILDA1,2021-04-20T00:00:00Z,10.0863183,-84.2363267,1168,R. Montoya,Hymenoptera,Apidae,Meliponini,Cephalotrigona,zexmeniae,CEPZEX,"Tamagá, tamagá amarillo",1,5
Valle Central,La Hilda 1,HILDA1,2021-04-20T00:00:00Z,10.0863183,-84.2363267,1168,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",2,5
Valle Central,La Hilda 1,HILDA1,2021-04-20T00:00:00Z,10.0863183,-84.2363267,1168,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,5
Valle Central,La Hilda 2,HILDA2,2021-04-20T00:00:00Z,10.0942133,-84.2358016,1207,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",15,5
Valle Central,La Hilda 2,HILDA2,2021-04-20T00:00:00Z,10.0942133,-84.2358016,1207,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,5
Valle Central,La Hilda 2,HILDA2,2021-04-20T00:00:00Z,10.0942133,-84.2358016,1207,R. Montoya,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,1,5
Valle Central,La Hilda 3,HILDA3,2021-04-21T00:00:00Z,10.10181167,-84.23038,1269,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",19,5
Valle Central,La Hilda 3,HILDA3,2021-04-21T00:00:00Z,10.10181167,-84.23038,1269,M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,5
Valle Central,La Hilda 4,HILDA4,2021-04-21T00:00:00Z,10.109523,-84.225433,1439,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",32,5
Valle Central,La Hilda 4,HILDA4,2021-04-21T00:00:00Z,10.109523,-84.225433,1439,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,9,5
Valle Central,La Hilda 4,HILDA4,2021-04-21T00:00:00Z,10.109523,-84.225433,1439,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",8,5
Valle Central,Loma Bonita,LOMBON,2021-04-22T00:00:00Z,10.11070333,-84.1836133,1500,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",4,4
Valle Central,Loma Bonita,LOMBON,2021-04-22T00:00:00Z,10.11070333,-84.1836133,1500,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",13,4
Valle Central,Loma Bonita,LOMBON,2021-04-22T00:00:00Z,10.11070333,-84.1836133,1500,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",3,4
Valle Central,Luis Díaz 1,LUIDI1,2021-03-18T00:00:00Z,9.86666667,-84.35319667,1085,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",5,4
Valle Central,Luis Díaz 2,LUIDI2,2021-03-26T00:00:00Z,9.86678167,-84.35346833,1093,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",12,4
Valle Central,Luis Díaz 2,LUIDI2,2021-03-26T00:00:00Z,9.86678167,-84.35346833,1093,R. Montoya,Hymenoptera,Apidae,Exomalopsini,Exomalopsis,Unknown,EXOSPP,Unknown,1,4
Valle Central,Luis Díaz 2,LUIDI2,2021-03-26T00:00:00Z,9.86678167,-84.35346833,1093,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,4
Valle Central,Luis Díaz 2,LUIDI2,2021-03-26T00:00:00Z,9.86678167,-84.35346833,1093,R. Montoya,Hymenoptera,Apidae,Meliponini,Plebeia,jatiformis,PLEJAT,"Chupa ojos, mariola sin piquera",1,4
Valle Central,Luis Díaz 2,LUIDI2,2021-03-26T00:00:00Z,9.86678167,-84.35346833,1093,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,1,4
Valle Central,Luis Díaz 2,LUIDI2,2021-03-26T00:00:00Z,9.86678167,-84.35346833,1093,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",20,4
Valle Central,Luis Díaz 2,LUIDI2,2021-03-26T00:00:00Z,9.86678167,-84.35346833,1093,R. Montoya/ A.Zuñiga/M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",47,4
Valle Central,Luis Díaz 2,LUIDI2,2021-03-26T00:00:00Z,9.86678167,-84.35346833,1093,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,4
Valle Central,Luis Díaz 2,LUIDI2,2021-03-26T00:00:00Z,9.86678167,-84.35346833,1093,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Trigonisca,pipioli,TRIPIP,Chupa ojos,1,4
Valle Central,María Elsa Ruiz 2,MARRU2,2021-04-05T00:00:00Z,10.042505,-84.11711,1390,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,10,4
Valle Central,María Elsa Ruiz 2,MARRU2,2021-04-05T00:00:00Z,10.042505,-84.11711,1390,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,4
Valle Central,María Elsa Ruiz 2,MARRU2,2021-04-05T00:00:00Z,10.042505,-84.11711,1390,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",1,4
Valle Central,María Elsa Ruiz 2,MARRU2,2021-04-05T00:00:00Z,10.042505,-84.11711,1390,R. Montoya,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,2,4
Valle Central,María Elsa Ruiz 3,MARRU3,2021-04-05T00:00:00Z,10.053185,-84.11192,1513,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",2,4
Valle Central,María Elsa Ruiz 3,MARRU3,2021-04-05T00:00:00Z,10.053185,-84.11192,1513,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,11,4
Valle Central,María Elsa Ruiz 3,MARRU3,2021-04-05T00:00:00Z,10.053185,-84.11192,1513,R. Montoya,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",1,4
Valle Central,María Elsa Ruiz 3,MARRU3,2021-04-05T00:00:00Z,10.053185,-84.11192,1513,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",23,4
Valle Central,Monte Cristo 1,MONCR1,2021-04-21T00:00:00Z,10.09739167,-84.187655,1447,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",4,5
Valle Central,Monte Cristo 1,MONCR1,2021-04-21T00:00:00Z,10.09739167,-84.187655,1447,M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,5
Valle Central,Monte Cristo 2,MONCR2,2021-04-21T00:00:00Z,10.1041383,-84.1862233,1462,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",6,5
Valle Central,Monte Cristo 2,MONCR2,2021-04-21T00:00:00Z,10.1041383,-84.1862233,1462,M.Jimenez,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,2,5
Valle Central,Monte Cristo 2,MONCR2,2021-04-21T00:00:00Z,10.1041383,-84.1862233,1462,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",3,5
Valle Central,Monte Cristo 2,MONCR2,2021-04-21T00:00:00Z,10.1041383,-84.1862233,1462,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",2,5
Valle Central,Monte Cristo 2,MONCR2,2021-04-21T00:00:00Z,10.1041383,-84.1862233,1462,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",2,5
Valle Central,Odilia Ruiz,ODIRUI,2021-04-06T00:00:00Z,10.04346,-84.11246,1439,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",10,4
Valle Central,Odilia Ruiz,ODIRUI,2021-04-06T00:00:00Z,10.04346,-84.11246,1439,R. Montoya,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,4
Valle Central,Odilia Ruiz,ODIRUI,2021-04-06T00:00:00Z,10.04346,-84.11246,1439,R. Montoya,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,4
Valle Central,Olga Marta González,OLGGON,2021-04-19T00:00:00Z,9.99134167,-84.08892667,1153,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",3,5
Valle Central,Olga Marta González,OLGGON,2021-04-19T00:00:00Z,9.99134167,-84.08892667,1153,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",3,5
Valle Central,Olga Marta González,OLGGON,2021-04-19T00:00:00Z,9.99134167,-84.08892667,1153,M.Jimenez,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,5
Valle Central,Olga Marta González,OLGGON,2021-04-19T00:00:00Z,9.99134167,-84.08892667,1153,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",10,5
Valle Central,Olga Marta González,OLGGON,2021-04-19T00:00:00Z,9.99134167,-84.08892667,1153,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",16,5
Valle Central,Olga Marta González,OLGGON,2021-04-19T00:00:00Z,9.99134167,-84.08892667,1153,M.Jimenez,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,1,5
Valle Central,Oscar Guzmán 1,OSCGU1,2021-03-26T00:00:00Z,9.83915833,-84.32813,1025,R. Montoya/ A.Zuñiga/M.Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",9,4
Valle Central,Oscar Guzmán 1,OSCGU1,2021-03-26T00:00:00Z,9.83915833,-84.32813,1025,A. Zuñiga,Hymenoptera,Apidae,Centridini,Epicharis,maculata,EPIMAC,Unknown,1,4
Valle Central,Oscar Guzmán 1,OSCGU1,2021-03-26T00:00:00Z,9.83915833,-84.32813,1025,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Nannotrigona,perilampoides,NANPER,"Chicopipe, conguita",1,4
Valle Central,Oscar Guzmán 1,OSCGU1,2021-03-26T00:00:00Z,9.83915833,-84.32813,1025,A. Zuñiga/M.Jimenez,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",3,4
Valle Central,Oscar Guzmán 1,OSCGU1,2021-03-26T00:00:00Z,9.83915833,-84.32813,1025,R. Montoya/ A.Zuñiga/M.Jimenez,Hymenoptera,Apidae,Meliponini,Scaptotrigona,pectoralis,SCAPEC,Soncuano,21,4
Valle Central,Oscar Guzmán 1,OSCGU1,2021-03-26T00:00:00Z,9.83915833,-84.32813,1025,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Scaura,argyrea,SCAARG,Mariola negra,7,4
Valle Central,Oscar Guzmán 1,OSCGU1,2021-03-26T00:00:00Z,9.83915833,-84.32813,1025,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",20,4
Valle Central,Oscar Guzmán 1,OSCGU1,2021-03-26T00:00:00Z,9.83915833,-84.32813,1025,R. Montoya/ A.Zuñiga/M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",17,4
Valle Central,Oscar Guzmán 1,OSCGU1,2021-03-26T00:00:00Z,9.83915833,-84.32813,1025,R. Montoya/ A.Zuñiga/M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,fulviventris,TRIFUL,"Culo de buey, culo de señora",3,4
Valle Central,Oscar Guzmán 2,OSCGU2,2021-03-26T00:00:00Z,9.841495,-84.3357283,986,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",14,4
Valle Central,Oscar Guzmán 2,OSCGU2,2021-03-26T00:00:00Z,9.841495,-84.3357283,986,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,1,4
Valle Central,Oscar Guzmán 2,OSCGU2,2021-03-26T00:00:00Z,9.841495,-84.3357283,986,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Plebeia,frontalis,PLEFRO,Chupa ojos,1,4
Valle Central,Oscar Guzmán 2,OSCGU2,2021-03-26T00:00:00Z,9.841495,-84.3357283,986,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",8,4
Valle Central,Oscar Guzmán 2,OSCGU2,2021-03-26T00:00:00Z,9.841495,-84.3357283,986,R. Montoya/ A.Zuñiga,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",11,4
Valle Central,Oscar Guzmán 2,OSCGU2,2021-03-26T00:00:00Z,9.841495,-84.3357283,986,A. Zuñiga,Hymenoptera,Apidae,Meliponini,Trigonisca,pipioli,TRIPIP,Chupa ojos,1,4
Valle Central,Oscar Guzmán 2,OSCGU2,2021-03-26T00:00:00Z,9.841495,-84.3357283,986,A. Zuñiga,Hymenoptera,Halictidae,Unknown,Unknown,Unknown,HLCSPP,Unknown,1,4
Valle Central,Ricardo Ruiz,RICRUI,2021-04-05T00:00:00Z,10.05353167,-84.12032333,1475,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Apini,Apis,mellifera,APIMEL,"Abeja melifera, abeja de castilla",11,4
Valle Central,Ricardo Ruiz,RICRUI,2021-04-05T00:00:00Z,10.05353167,-84.12032333,1475,M.Jimenez,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,3,4
Valle Central,Ricardo Ruiz,RICRUI,2021-04-05T00:00:00Z,10.05353167,-84.12032333,1475,R. Montoya/  M. Jimenez,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,4
Valle Central,Ricardo Ruiz,RICRUI,2021-04-05T00:00:00Z,10.05353167,-84.12032333,1475,M.Jimenez,Hymenoptera,Apidae,Meliponini,Trigona,corvina,TRICOR,"Atarrá, arragre, enredapelos",1,4
Valle Central,Rosa María Ruiz,ROSRUI,2021-04-06T00:00:00Z,10.049495,-84.11528833,1474,M.Jimenez,Hymenoptera,Apidae,Meliponini,Geotrigona,lutzi,GEOLUT,Abeja de tierra,1,4
Valle Central,Rosa María Ruiz,ROSRUI,2021-04-06T00:00:00Z,10.049495,-84.11528833,1474,M.Jimenez,Hymenoptera,Apidae,Meliponini,Partamona,orizabaensis,PARORI,"Enreda pelo, atarrá de suelo",1,4
Valle Central,Rosa María Ruiz,ROSRUI,2021-04-06T00:00:00Z,10.049495,-84.11528833,1474,R. Montoya,Hymenoptera,Apidae,Meliponini,Tetragonisca,angustula,TETANG,"Mariola, mariaseca, mariquita",2,4
